Poblacion,Estado,Tipo,Concesionario,Distintivo,Banda,Frecuencia,Potencia W,Inicio,Fin,Latitud,Longitud,Altura,
ZAMORA,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHZMA,FM,103.1,3000,25/02/10,24/02/15,195908,1021659,1577,
ZAMORA,MICH.,(C),SUCU. DE JOSÉ LARIS ITURBIDE,XHZN,FM,88.1,10000,31/05/10,30/05/20,195908,1021659,1577,
ZITÁCUARO,MICH.,(C)**,SUCN. DE PICHIR ESTEBAN POLOS,XHETA,FM,107.1,10000,03/05/10,02/05/20,193115,1002430,2119,
ZITÁCUARO,MICH.,(C),"RADIO ZITÁCUARO, S.A.",XHLX,FM,95.1,10000,Cambio de frecuencia de la estación XELX-AM,,193115,1002430,2119,
ZITÁCUARO,MICH.,(P),GOBIERNO DEL ESTADO DE MICHOACÁN,XHZIT,FM,106.3,3000,25/02/00,R,193115,1002430,2119,
AHUATEPEC,MOR.,(C)**,"NEGOCIOS MODERNOS, S.A. DE C.V.",XHASM,FM,107.7,3000,16/05/04,15/05/16,185817,991123,1743,
CUAUTLA,MOR.,(C),MARÍA CRISTINA ROMO MORALES,XHCMR,FM,105.3,15000,15/10/02,14/10/14,184844,985721,1294,
CUAUTLA,MOR.,(C),"XHCU-FM, S.A. DE C.V.",XHCU,FM,104.5,59640,11/04/13,10/04/25,184844,985721,1294,
CUAUTLA,MOR.,(P),UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MORELOS,XHCUM,FM,89.7,500,25/10/05,24/10/17,184844,985721,1294,
CUAUTLA,MOR.,(C),"RADIO DE CUAUTLA, S.A. DE C.V.",XHCUT,FM,101.7,50000,09/12/08,08/12/20,184844,985721,1294,
CUERNAVACA,MOR.,(C),"RADIO ELECTRÓNICA MEXICANA, S.A.",XHCM,FM,88.5,10000,04/07/04,03/07/16,185507,991403,1511,
CUERNAVACA,MOR.,(C),"CADENA REGIONAL RADIO FORMULA, S.A. DE C.V.",XHCVC,FM,106.9,46940,26/03/08,25/03/20,185507,991403,1511,
CUERNAVACA ,MOR.,(C),"STEREOREY MÉXICO, S.A.",XHCT,FM,95.7,31190,25/11/13,24/11/25,185507,991403,1511,
CUERNAVACA,MOR.,(C),"RADIO DIFUSORA DE MORELOS, S.A.",XHJMG,FM,96.5,12487,24/10/03,23/10/15,185507,991403,1511,
CUERNAVACA,MOR.,(C),"RADIO NOVA, S.A. DE C.V.",XHNG,FM,98.1,15000,13/03/06,13/03/18,185507,991403,1511,
CUERNAVACA,MOR.,(C),"XHSW-FM, S.A. DE C.V.",XHSW,FM,94.9,10000,16/06/10,15/06/20,185507,991403,1511,
CUERNAVACA,MOR.,(C),"ESTEREOPOLIS, S.A.",XHTB,FM,93.3,10000,09/02/03,08/02/15,185507,991403,1511,
CUERNAVACA,MOR.,(P),UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MORELOS,XHUAEM,FM,106.1,203,16/03/10,15/03/15,185507,991403,1511,
CUERNAVACA,MOR.,(P),GOBIERNO DEL ESTADO DE MORELOS,XHVACM,FM,102.9,7300,26/06/13,25/06/25,185507,991403,1511,
CUERNAVACA,MOR.,(C),"STEREOREY MÉXICO, S.A.",XHVZ,FM,97.3,31170,29/03/10,28/03/20,185507,991403,1511,
CUERNAVACA,MOR.,(P)*,"FUNDACIÓN CULTURAL PARA LA SOCIEDAD MEXICANA, A.C.",XHFCSM,FM,94.1,500,31/07/13,30/07/25,185507,991403,1511,
JOJUTLA,MOR.,(P),UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MORELOS,XHJJM,FM,91.9,500,25/10/10,24/10/22,183653,991049,882,
JOJUTLA,MOR.,(P),GOBIERNO DEL ESTADO DE MORELOS,XHJLAM,FM,100.5,1900,26/06/13,25/06/25,183653,991049,882,
JOJUTLA,MOR.,(C)**,"RADIO UNIÓN, S.A.",XHJPA,FM,90.3,3000,04/07/04,03/07/16,183653,991049,882,
JOJUTLA,MOR.,(C),CONCEPCIÓN ARIAS GONZÁLEZ,XHZPC,FM,103.7,24190,10/02/08,09/02/20,183653,991049,882,
TEMIXCO,MOR.,(C),"CORPORACIÓN RADIOLÓGICO, S.A. DE C.V. ",XHTIX,FM,100.1,15000,03/11/04,02/11/16,185116,991338,1269,
TEPOZTLAN,MOR.,(P),"TEPONAZTLE CULTURA Y COMUNICACIÓN, A.C.",XHRTPZ,FM,92.3,164,19/02/10,19/02/22,185907,990559,1703,
YAUTEPEC,MOR.,(C),"RADIO XHMOR, S.A. DE C.V.",XHMOR,FM,99.1,49730,29/10/07,28/10/19,185309,990338,1210,
YAUTEPEC,MOR.,(P),GOBIERNO DEL ESTADO DE MORELOS,XHYTEM,FM,90.9,1900,26/06/13,25/06/25,185309,990338,1210,
ZACATEPEC,MOR.,(C)**,ARACELI ROJAS TENORIO,XHART,FM,89.3,3000,31/10/10,30/10/20,183923,991128,917,
ACAPONETA,NAY.,(C)**,"COMUNICACIÓN INTEGRAL DE NAYARIT, S.A. DE C.V.",XHLH,FM,98.1,25000,04/07/04,03/07/16,222933,1052139,27,
BAHÍA DE BANDERAS,NAY.,(C),"STEREOREY MÉXICO, S.A.",XHCJX,FM,99.9,50000,14/03/07,13/03/19,204823,1051453,60,
BUCERIAS,NAY.,(C)**,"XENAY, AM, S.A. DE C.V.",XHNAY,FM,105.1,25000,29/06/07,28/06/19,204519,1052005,16,
COMPOSTELA,NAY.,(C)**,RUBÉN DARÍO MONDRAGÓN RIVERA,XHLUP,FM,89.1,25000,29/07/03,28/07/15,211414,1045403,847,
IXTLÁN DEL RIO,NAY.,(C)**,"XERIO-AM, S.A. DE C.V.",XHERIO,FM,106.9,25000,03/02/06,02/02/18,210203,1042204,1044,
JARRETADERAS,NAY.,(C)*,LUIS CARLOS MENDIOLA CODINA,XHCJU,FM,95.9,25000,Cambio de frecuencia de la estación XECJU-AM,,204133,1051626,10,
RUIZ,NAY.,(C)**,"RADIO RUIZ, S.A. DE C.V.",XHSK,FM,106.7,25000,03/07/04,02/07/16,215701,1050844,20,
SANTIAGO IXCUINTLA,NAY.,(C)**,RUBÉN DARÍO MONDRAGÓN RIVERA,XHSI,FM,92.1,25000,04/07/04,03/07/16,214841,1051224,23,
SANTIAGO IXCUINTLA,NAY.,(C)**,"RADIO NAYARITA, S.A. DE C.V.",XHZE,FM,92.9,25000,11/05/08,10/05/20,214841,1051224,23,
TECUALA,NAY.,(C),"COMUNICACIÓN INTEGRAL DE NAYARIT, S.A. DE C.V.",XHETD,FM,92.5,25000,Cambio de frecuencia de la estación XETD-AM,,222350,1052726,10,
TEPIC,NAY.,(C)**,"MASTER RADIO DE OCCIDENTE, S.A. DE C.V. ",XHUX,FM,92.1,25000,03/09/10,02/09/20,213059,1045339,920,
TEPIC,NAY.,(C)**,"RADIO KORITA DE NAYARIT, S.A. DE C.V.",XHERK,FM,104.9,25000,04/07/04,03/07/16,213059,1045339,920,
TEPIC,NAY.,(C),"XHNF, S.A. DE C.V.",XHNF,FM,97.7,50000,26/03/06,25/03/18,213059,1045339,920,
TEPIC,NAY.,(C)**,"XEOO-AM, S.A. DE C.V.",XHEOO,FM,96.1,10000,04/07/04,03/07/16,213059,1045339,920,
TEPIC,NAY.,(C)**,"XEPIC-AM, S.A. DE C.V.",XHEPIC,FM,98.5,3000,25/09/06,24/09/18,213059,1045339,920,
TEPIC,NAY.,(C)**,"XEPNA-AM, S.A. DE C.V.",XHPNA,FM,101.9,10000,30/11/04,29/11/16,213059,1045339,920,
TEPIC,NAY.,(C),"XHPY-FM, S.A. DE C.V.",XHPY,FM,95.3,13410,28/11/03,27/11/15,213059,1045339,920,
TEPIC,NAY.,(C),"XETEY-AM, S.A. DE C.V.",XHTEY,FM,93.7,10000,Es frecuencia adicional de la XETEY-AM,,213059,1045339,920,
TEPIC,NAY.,(P),UNIVERSIDAD AUTÓNOMA DE NAYARIT,XHUANT,FM,101.1,3000,10/05/06,R,213059,1045339,920,
TEPIC,NAY.,(C)**,"AMPLITUDES Y FRECUENCIAS DE OCCIDENTE, S.A. DE C.V.",XHXT,FM,107.3,10000,04/07/04,03/07/16,213059,1045339,920,
ARAMBERRI,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHBER,FM,100.5,2651,24/04/03,R,240559,994902,1080,
BUSTAMANTE,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHBUS,FM,97.7,2378,24/04/03,R,263204,1003010,460,
CADEREYTA,N.L.,(C),JORGE ÁLVARO GÁMEZ GONZÁLEZ,XHMSN,FM,96.5,100000,23/11/04,22/11/16,253526,1000005,330,
CD. ANÁHUAC,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHAHU,FM,103.3,25000,06/03/12,07/03/24,271426,1000756,197,
CERRALVO,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHCER,FM,100.7,15000,06/03/12,07/03/24,260524,993655,279,
DR. ARROYO,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHARR,FM,96.5,25000,21/07/05,R,234023,1001048,1721,
GALEANA,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHGAL,FM,93.7,25000,06/03/12,07/03/24,244927,1000437,1639,
GENERAL BRAVO,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHGBN,FM,89.5,2440,24/04/03,R,254735,991052,127,
GENERAL BRAVO,N.L.,(C),"GRAMEX REGIOMONTANA, S.A. DE C.V.",XHGBO,FM,92.1,3000,23/11/04,22/11/16,254735,991052,127,
GENERAL ZARAGOZA ,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHZAR,FM,94.9,2569,24/04/03,R,235821,994615,1373,
LAMPAZOS,N.L.,(C),"ORGANIZACIÓN RADIOFÓNICA DEL NORTE, S.A. DE C.V.",XHLPZ,FM,95.3,4000,03/04/05,02/04/17,270125,1003025,323,
LINARES,N.L.,(C),"LA VOZ DE LINARES, S.A.",XHLN,FM,105.7,6000,Cambio de frecuencia de la estación XELN-AM,,245136,993400,350,
LINARES,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHNAR,FM,103.3,50000,21/07/05,R,245136,993400,350,
LINARES,N.L.,(C)**,"RADIO CENTINELA, S.A. DE C.V.",XHR,FM,104.9,6000,04/07/04,03/07/16,245136,993400,350,
LOS RAMONES,N.L.,(C),"FRECUENCIA MODULADA MONTERREY, S.A. DE C.V.",XHCHL,FM,90.1,100000,23/11/04,22/11/16,254141,993732,210,
MIER Y NORIEGA,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHMYN,FM,89.7,3000,24/04/03,R,232520,1000700,1669,
MONTEMORELOS,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHLOS,FM,97.7,3000,06/03/12,07/03/24,251114,994936,411,
MONTEMORELOS,N.L.,(C)**,"RADIOTELEVISORA DEL VALLE, S.A.",XHERN,FM,100.9,6000,04/07/04,03/07/16,251114,994936,411,
MONTERREY,N.L.,(C),"RADIO TRIUNFOS, S.A. DE C.V.",XET,FM,94.1,25000,04/07/04,03/07/16,254017,1001831,530,
MONTERREY,N.L.,(C),"RADIO INFORMATIVA, S.A. DE C.V.",XHAW,FM,101.3,25000,21/10/10,20/10/20,254017,1001831,530,
MONTERREY,N.L.,(C),"STEREOREY MÉXICO, S.A.",XHSR,FM,97.3,95445,13/11/06,12/11/18,254017,1001831,530,
MONTERREY,N.L.,(C),"LA VOZ DE LINARES, S.A.",XHFMTU,FM,103.7,100000,24/08/09,23/08/21,254017,1001831,530,
MONTERREY,N.L.,(C),"RADIO INFORMATIVA, S.A. DE C.V.",XHITS,FM,106.1,100000,19/03/07,18/03/19,254017,1001831,530,
MONTERREY,N.L.,(C),"RADIO INFORMATIVA, S.A. DE C.V.",XHJD,FM,98.9,25000,21/09/09,20/09/21,254017,1001831,530,
MONTERREY,N.L.,(C),"XHMF-FM, S.A. DE C.V.",XHMF,FM,104.5,19923,08/05/10,07/05/20,254017,1001831,530,
MONTERREY,N.L.,(C),"COMUNICACIÓN PROFESIONAL, S.A. DE C.V.",XHMG,FM,102.9,100000,20/08/04,19/08/16,254017,1001831,530,
MONTERREY,N.L.,(C),"IMAGEN MONTERREY, S.A. DE C.V.",XHMN,FM,107.7,50000,17/06/07,16/06/19,254017,1001831,530,
MONTERREY,N.L.,(C),"RADIO INFORMATIVA, S.A. DE C.V.",XHPAG,FM,105.3,30000,29/11/06,28/11/18,254017,1001831,530,
MONTERREY,N.L.,(C),"RADIO TRIUNFOS, S.A. DE C.V.",XHPJ,FM,106.9,25000,25/11/09,24/11/21,254017,1001831,530,
MONTERREY,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHQI,FM,102.1,99630,21/07/05,R,254017,1001831,530,
MONTERREY,N.L.,(C),"EMISORAS INCORPORADAS DE MONTERREY, S.A.",XHQQ,FM,93.3,50000,04/07/04,03/07/16,254017,1001831,530,
MONTERREY,N.L.,(C),"RADIO FIESTA, S.A. DE C.V.",XHRK,FM,95.7,100000,04/07/04,03/07/16,254017,1001831,530,
MONTERREY,N.L.,(C),"RADIO LAREDO, S.A. DE C.V. ",XHRL,FM,98.1,25000,11/04/02,10/04/14,254017,1001831,530,
MONTERREY,N.L.,(C),"RADIO EMISORA XHSP-FM, S.A. DE C.V.",XHSP,FM,99.7,50530,15/05/08,14/05/20,254017,1001831,530,
MONTERREY,N.L.,(C),"STEREOREY MÉXICO, S.A.",XHSRO,FM,92.5,95520,04/07/04,03/07/16,254017,1001831,530,
MONTERREY,N.L.,(P),INSTITUTO TECNOLÓGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,XHTEC,FM,94.9,10000,30/06/13,29/06/25,254017,1001831,530,
MONTERREY,N.L.,(P),"POR LA IGUALDAD SOCIAL, A.C.",XHTYL,FM,98.5,20,19/02/10,19/02/22,254017,1001831,530,
MONTERREY,N.L.,(C),"PROFESIONALES DE LA RADIO, S.A. DE C.V.",XHXL,FM,91.7,100000,17/12/04,16/12/16,254017,1001831,530,
OJO DE AGUA,N.L.,(C),"AUDIO PUBLICIDAD, S.A. DE C.V.",XHDD,FM,92.9,2665,Cambio de frecuencia de la estación XEDD-AM,,251212,994541,360,
SABINAS HIDALGO,N.L.,(P),GOBIERNO DEL ESTADO DE NUEVO LEÓN,XHSAB,FM,89.5,3000,06/03/12,07/03/24,263011,1001104,301,
SABINAS HIDALGO,N.L.,(C),"PROFESIONALES DE LA RADIO, S.A. DE C.V.",XHSBH,FM,100.9,2600,30/11/04,29/11/16,263011,1001104,301,
SABINAS HIDALGO,N.L.,(C),"RADIODIFUSORAS INDEPENDIENTES, S.A. DE C.V.",XHESH,FM,97.7,3000,Cambio de frecuencia de la estación XESH-AM,,263011,1001104,301,
SAN NICOLÁS DE LOS GARZA,N.L.,(P),UNIVERSIDAD AUTÓNOMA DE NUEVO LEÓN,XHUNL,FM,89.7,3000,18/07/91,N.D.,254430,1001808,508,
SAN PEDRO GARZA GARCÍA,N.L.,(P),UNIVERSIDAD DE MONTERREY,XHUDEM,FM,90.5,3000,11/02/94,N.D.,253951,1002406,627,
CHALCATONGO DE HIDALGO,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHCHT,FM,90.1,245,06/03/13,05/03/25,170145,973410,2459,
EL BARRIO LAGUNAS,OAX.,(P),"CLUB DEPORTIVO SOCIAL Y CULTURAL CRUZ AZUL, A.C.",XHCA,FM,103.9,3000,16/05/88,N.D.,173452,973156,16,
EL VIGÍA,OAX.,(C),"RADIO SOLUCIÓN, S.A. DE C.V.",XHEPX,FM,99.9,25000,Cambio de frecuencia de la estación XEPX-AM,,154318,962815,170,
HUAJUAPAN DE LEÓN,OAX.,(C)**,"RADIODIFUSORA XEOU, S.A. DE C.V.",XHOU,FM,105.3,25000,04/07/04,03/07/16,174800,974601,19,
HUAJUAPAN DE LEÓN,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHHPL,FM,91.9,3000,06/03/13,05/03/25,174800,974601,19,
HUAUTLA DE JIMÉNEZ,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHUAU,FM,97.3,3000,19/12/12,18/12/24,180750,965035,1713,
JUCHITÁN,OAX.,(C)**,"RADIODIFUSORAS UNIDAS DEL SURESTE, S.A.",XHAH,FM,90.1,25000,04/07/04,03/07/16,162600,950110,20,
JUCHITÁN,OAX.,(C)**,BERTHA CRUZ TOLEDO,XHTEKA,FM,91.7,25000,03/07/04,02/07/16,162600,950110,20,
LAGUNAS  BARRIO DE LA SOLEDAD,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHLAB,FM,100.9,20000,19/12/12,18/12/24,164814,950644,253,
LOMA BONITA,OAX.,(C)**,"COMPLEJO SATELITAL, S.A. DE C.V.",XHCORO,FM,98.7,25000,05/04/09,04/04/19,180625,955250,30,
OCOTLÁN DE MORELOS,OAX.,(P),MUNICIPIO DE OCOTLÁN DE MORELOS OAXACA,XHOJF,FM,92.1,3000,01/11/11,31/10/23,164729,964030,1513,
MARISCALA DE JUÁREZ,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHMAJ,FM,100.9,3000,19/12/12,18/12/24,175138.5,980829.1,1078,
MATÍAS ROMERO,OAX.,(C),"COMPLEJO SATELITAL, S.A. DE C.V.",XHYG,FM,90.5,25000,Cambio de frecuencia de la estación XEYG-AM,,165220,950230,198,
MAZATLÁN VILLA DE FLORES,OAX.,(P),"MIE NILLU MAZATECO, A.C.",XHTFM,FM,107.9,370,22/12/04,R,180154,965449,1168,
MIAHUATLÁN DE PORFIRIO DÍAZ,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHMPD,FM,90.9,600,06/03/13,05/03/25,161942,963546,1558,
NEJAPA DE MADERO,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHCMA,FM,91.5,245,06/03/13,05/03/25,163628,955842,621,
OAXACA,OAX.,(C)**,"XEAX RADIO ACTUALIDADES, S.A.",XHAX,FM,93.7,25000,14/05/04,13/05/16,170404,964312,1557,
OAXACA,OAX.,(C)**,"COMPLEJO SATELITAL, S.A. DE C.V.",XHCE,FM,95.7,25000,03/07/04,02/07/16,170404,964312,1557,
OAXACA,OAX.,(C),"RADIODIFUSORA XEOA-AM, S.A. DE C.V.",XHEOA,FM,94.9,25000,Cambio de frecuencia de la estación XEOA-AM,,170404,964312,1557,
OAXACA,OAX.,(C),"RADIO XEIU, S.A. DE C.V.",XHIU,FM,105.7,10000,Es frecuencia adicional de la XEIU-AM,,170404,964312,1557,
OAXACA,OAX.,(C),"PROMOTORA DE RADIODIFUSIÓN DEL SURESTE, S.A. DE C.V.",XHKC,FM,100.9,10000,Es frecuencia adicional de la XEKC-AM,,170404,964312,1557,
OAXACA,OAX.,(C),ALBERTO MIGUEL MÁRQUEZ RODRÍGUEZ,XHNR,FM,98.5,25000,24/11/07,23/11/19,170404,964312,1557,
OAXACA,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHOAX,FM,96.9,18000,19/12/12,18/12/24,170404,964312,1557,
OAXACA,OAX.,(C),"RADIO INTEGRAL, S.A. DE C.V.",XHOCA,FM,89.7,50000,23/08/07,22/08/19,170404,964312,1557,
OAXACA,OAX.,(C),"RADIODIFUSORA XHOQ-FM, S.A. DE C.V.",XHOQ,FM,100.1,9550,28/11/03,27/11/15,170404,964312,1557,
OAXACA,OAX.,(C)**,"RADIO GENERAL, S.A.",XHYN,FM,102.9,25000,15/06/07,14/06/19,170404,964312,1557,
OAXACA,OAX.,(C)**,ALBERTO MIGUEL MÁRQUEZ RODRÍGUEZ,XHZB,FM,101.7,25000,13/07/13,12/07/25,170404,964312,1557,
PLUMA HIDALGO,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHPLH,FM,91.7,3000,19/12/12,18/12/24,155533,962504,1318,
PUERTO ESCONDIDO,OAX.,(C)*,"RADIO SOLUCIÓN, S.A. DE C.V.",XHACC,FM,93.3,25000,Cambio de frecuencia de la estación XEACC-AM,,155203,970310,17,
PUERTO ESCONDIDO,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHPES,FM,105.9,500,06/03/13,05/03/25,155203,970310,17,
PUERTO ESCONDIDO,OAX.,(C),"RADIO ANTEQUERA, S.A. DE C.V.",XHEDO,FM,94.1,30000,10/07/07,09/07/19,155203,970310,17,
PUTLA DE GUERRERO,OAX.,(C),MICHAEL AMANDO MENESES OLAYA,XHPOR,FM,98.7,6000,Cambio de frecuencia de la estación XEPOR-AM,,170133,975545,744,
PUTLA DE GUERRERO,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHPUV,FM,92.1,3000,19/12/12,18/12/24,170133,975545,744,
SALINA CRUZ,OAX.,(C),HUMBERTO ALEJANDRO LOPEZLENA ROBLES,XHHLL,FM,97.1,10000,Es frecuencia adicional de la XEHLL-AM,,161057,951145,22,
SALINA CRUZ,OAX.,(P),INSTITUTO MEXICANO DE LA RADIO,XHSCO,FM,96.3,10420,28/04/82,N.D.,161057,951145,22,
SALINA CRUZ,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSLC,FM,92.9,500,06/03/13,05/03/25,161057,951145,22,
SAN ANTONINO CASTILLO VELASCO,OAX.,(P),"RADIO CALENDA LA VOZ DEL VALLE, A.C.",XHRCV,FM,107.9,1090,22/04/05,R,164811,964102,1498,
SAN FELIPE JALAPA DE DÍAZ,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSFJ,FM,103.9,245,06/03/13,05/03/25,180413,963209,137,
SAN JUAN BAUTISTA COIXTLAHUACA,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHJBC,FM,89.3,245,06/03/13,05/03/25,174325,971925,2100,
SAN JUAN BAUTISTA CUICATLÁN,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSBC,FM,88.9,245,06/03/13,05/03/25,174755,965735,628,
SAN JUAN BAUTISTA TUXTEPEC,OAX.,(C)**,TERESA DE JESÚS BRAVO SOBRON,XHUH,FM,96.9,25000,03/07/04,02/07/16,180510,960726,20,
SAN JUAN BAUTISTA TUXTEPEC,OAX.,(C)**,SOSTENES BRAVO RODRÍGUEZ,XHXP,FM,106.5,25000,04/07/04,03/07/16,180510,960726,20,
SAN JUAN BAUTISTA TUXTEPEC,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHJBT,FM,102.7,245,06/03/13,05/03/25,180510,960726,20,
SAN JUAN BAUTISTA VALLE NACIONAL,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSJB,FM,95.3,3000,19/12/12,18/12/24,174635,961800,77,
SAN PEDRO HUAMELULA,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSPH,FM,96.7,245,06/03/13,05/03/25,160130,953955,78,
SAN PEDRO POCHUTLA,OAX.,(C),"RADIO POCHUTLA, S.A. DE C.V.",XHSPP,FM,102.3,25000,03/04/05,02/04/17,154446.4,962754.8,160,
SAN PEDRO TAPANATEPEC,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHPED,FM,107.9,245,06/03/13,05/03/25,162158,941136,60,
SANTA CATARINA JUQUILA,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSAJ,FM,99.3,3000,19/12/12,18/12/24,161411,971731,1450,
SANTA CRUZ AMILPAS,OAX.,(C)**,"PROMOTORA DE RADIODIFUSIÓN DEL SURESTE, S.A. DE C.V.",XHRPO,FM,97.7,25000,04/07/04,03/07/16,170330,964100,1540,
SANTA MARÍA ASUNCIÓN TLAXIACO,OAX.,(C)**,"RADIODIFUSORA TLAXIAQUEÑA, S.A. DE C.V.",XHTLX,FM,100.5,25000,25/02/08,24/02/20,171433,975956,1759,???
SANTA MARÍA HUATULCO,OAX.,(C),CASIO CARLOS ENRIQUE NARVÁEZ Y LIDOLF,XHUAT,FM,103.1,2900,01/04/07,31/03/19,155010.4,961919.4,220,
SANTA MARÍA JALAPA DEL MARQUÉS,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSMJ,FM,89.7,245,06/03/13,05/03/25,162624.8,952635.9,159,
SANTA MARÍA TECOMAVACA,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSMT,FM,99.5,245,06/03/13,05/03/25,175720,970125,600,
SANTA MARÍA TLAHUITOLTEPEC,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSTH,FM,94.5,3000,19/12/12,18/12/24,170535,960352,2239,
SANTA MARÍA TLAHUITOLTEPEC,OAX.,(P),"KUKOJ, A.C.",XHJP,FM,107.9,1060,06/12/11,05/12/23,170535,960352,2239,
SANTIAGO CHOAPAM,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSTC,FM,107.5,245,06/03/13,05/03/25,172138,955521,837,
SANTIAGO JUXTLAHUACA,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSJO,FM,101.1,245,06/03/13,05/03/25,172020,980040,1682,
SANTIAGO PINOTEPA NACIONAL,OAX.,(C)**,"COMPLEJO SATELITAL, S.A. DE C.V.",XHPNX,FM,98.1,25000,15/06/05,14/06/17,162020.6,980301,199,
SANTIAGO PINOTEPA NACIONAL,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHSPN,FM,97.3,3000,06/03/13,05/03/25,162020.6,980301,199,
SANTIAGO ZOQUIAPAN,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHCRR,FM,92.9,3000,19/12/12,18-dic24,171649,963728,759,
SANTO DOMINGO TEHUANTEPEC,OAX.,(C)**,"RADIODIFUSORA XEKZ, S.A. DE C.V.",XHKZ,FM,98.1,25000,04/07/04,03/07/16,161928,951420,50,
TEOTITLÁN DE FLORES MAGÓN,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHTFO,FM,94.3,245,06/03/13,05/03/25,180757,970420,1015,
TEPOSCOLULA,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHPEP,FM,104.1,3000,19/12/12,18/12/24,173302,972530,2299,
TLAXIACO,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHTLJ,FM,88.9,3000,19/12/12,18/12/24,171610,974045,2063,
VILLA DE TAMAZULAPAM DEL PROGRESO,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHVTM,FM,102.5,3000,19/12/12,18/12/24,174030,973417,2015,
VILLA DE ZAACHILA,OAX.,(P),"CULTURA Y COMUNICACIÓN DE ZAACHILA, A.C.",XHZAA,FM,96.3,20,19/02/10,19/02/22,165657,964501,17,
VILLA SOLA DE VEGA,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHVSE,FM,93.3,3000,19/12/12,18/12/24,163050,965840,1406,
VILLA TUTUTEPEC,OAX.,(P),GOBIERNO DEL ESTADO DE OAXACA,XHRIG,FM,107.9,245,06/03/13,05/03/25,160742,973631,279,
ACATLÁN DE OSORIO,PUE.,(P)*,GOBIERNO DEL ESTADO DE PUEBLA,XHAOP,FM,95.3,2000,29/11/02,R,181212,980255,1181,
ATLIXCO,PUE.,(C),"RADIO X.H.V.P-FM, S.A. DE C.V.",XHVP,FM,101.3,25000,08/07/10,07/07/20,185432,982616,1853,
CD. SERDÁN,PUE.,(C)**,VICTOR MANUEL BAUTISTA PAULINO,XHLU,FM,93.5,6000,04/07/04,03/07/16,185920,972648,2526,
CHIGNAHUAPAN,PUE.,(P)*,BENEMÉRITA UNIVERSIDAD AUTÓNOMA DE PUEBLA,XHCHP,FM,104.3,3000,30/11/11,29/11/23,195022,980158,2282,
